status_spse,sumber_dana,k_l_pd,jenis_tender,metode_pengadaan,metode_pemilihan,metode_evaluasi,tahun_anggaran,nilai_pagu,nilai_hps,cara_bayar,kualifikasi,jumlah_peserta
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,350000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,784000000.0,784000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,490000000.0,490000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,320713500.0,320713500.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,600000000.0,600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,350000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,250000000.0,250000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,600000000.0,600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,480000000.0,480000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,240000000.0,240000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1000000000.0,999999060.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,420000000.0,420000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,750000000.0,750000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,250000000.0,250000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,225000000.0,225000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,4405200000.0,4405198302.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,915477167.0,915476155.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,499999667.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,360323000.0,360323000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,399999214.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,399999669.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,392000000.0,392000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1000000000.0,999999163.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,784326000.0,784325680.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,349999958.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,499999305.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,784000000.0,784000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,490000000.0,490000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,299999274.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,650000000.0,649999720.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,251156000.0,251155915.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,499999302.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,399999186.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,700000000.0,699998091.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,2000000000.0,1999999860.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,700000000.0,699999356.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,245261028.0,245260723.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,349999245.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,299999553.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,250000000.0,249999768.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,472150000.0,472149913.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,2471550000.0,2471549657.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1350000000.0,1349999708.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,500000000.0,499999801.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,780850000.0,780849942.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,879950000.0,879949272.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,349999018.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1800000000.0,1799999545.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,864000000.0,863999452.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,420000000.0,420000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,350000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,350000000.0,350000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,830850000.0,830849542.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,220000000.0,220000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1000000000.0,999997974.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,385000000.0,385000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,299999063.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1000000000.0,999999817.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,285150000.0,262320387.0,Gabungan Lumsum dan Harga Satuan,Kecil,2
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,715134107.0,715134104.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,300000000.0,300000000.0,Lumsum,Kecil,6
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,641478926.0,641478926.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,278000000.0,278000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,382050000.0,382050000.0,Harga Satuan,Kecil,26
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,185000000.0,184987000.0,Lumsum,,29
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,242425000.0,242418000.0,Lumsum,,21
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,250000000.0,249975000.0,Lumsum,,29
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,390495800.0,390000539.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,268700000.0,268700000.0,Lumsum,,24
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,244687600.0,244687575.0,Lumsum,,11
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,186000000.0,183370000.0,Lumsum,,19
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,426672673.0,426672471.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,374500000.0,372196000.0,Harga Satuan,Kecil,21
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,1165564200.0,685465000.0,Lumsum,,29
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,10854450000.0,10853657072.0,Gabungan Lumsum dan Harga Satuan,Non Kecil,29
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,510400000.0,487025000.0,Lumsum,,29
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,340000000.0,221237500.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,590000000.0,589759000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 4.3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,1731427710.0,1443349292.0,Gabungan Lumsum dan Harga Satuan,Kecil,22
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2019,770500000.0,770500000.0,Gabungan Lumsum dan Harga Satuan,Kecil,21
spse 4.3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2019,158500000.0,158477000.0,Lumsum,,23
